sim_code,step,sim_time,created,node_a,node_b,n_turns,description
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:12:40,Isabella Rodriguez,Sam Moore,16,"conversing about Isabella Rodriguez and Sam Moore discussing the final details for their Valentine's Day party, including decorations, music, flowers, quotes, and interactive elements to ensure a memorable event."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:14:30,Abigail Chen,Arthur Burton,16,"conversing about Abigail Chen and Arthur Burton discussing the integration of the 'Fibonacci Fizz' cocktail into Abigail's animation project, exploring interactive elements, local ingredients, and potential collaborations with local distilleries."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:14:40,Carlos Gomez,Tom Moreno,16,"conversing about Carlos Gomez and Tom Moreno discussing plans for a Valentine's Day party at The Willow Market, focusing on incorporating local flavors into cocktails, collaborating with local poets, and promoting the event."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:16:10,Klaus Mueller,Wolfgang Schulz,16,"conversing about Klaus Mueller and Wolfgang Schulz discussing Wolfgang's upcoming pizza night with Maria, including toppings, drinks, side dishes, guest invitations, pizza dough recipes, and potential games or activities to keep everyone entertained."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:17:20,Isabella Rodriguez,Ryan Park,16,"conversing about Ryan Park and Isabella Rodriguez discussing the details and planning for an upcoming Valentine's Day party, including incorporating local businesses and their products into the event."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:22:00,Abigail Chen,Arthur Burton,16,"conversing about Abigail Chen and Arthur Burton discussing the integration of the 'Fibonacci Fizz' cocktail into Abigail's animation project, exploring interactive elements, local ingredients, and potential collaborations with local distilleries."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:22:00,Carlos Gomez,Tom Moreno,16,"conversing about Carlos Gomez and Tom Moreno discussing plans for a Valentine's Day party at The Willow Market, focusing on incorporating local flavors into cocktails, collaborating with local poets, and promoting the event."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:22:10,Carlos Gomez,Tom Moreno,16,"conversing about Carlos Gomez and Tom Moreno discussing plans for a Valentine's Day party at The Willow Market, focusing on incorporating local flavors into cocktails, collaborating with local poets, and promoting the event."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:23:30,Carmen Ortiz,Jennifer Moore,14,"conversing about Jennifer Moore's upcoming exhibition themed around community stories and resilience of local businesses, and Carmen Ortiz's plans for a community day event at the park where Jennifer will showcase her artwork."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:28:40,Hailey Johnson,Latoya Williams,16,"conversing about Latoya Williams and Hailey Johnson discussing their photography project that highlights local businesses, including ideas for interviews with business owners and featuring local artists' work."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:31:20,Abigail Chen,Arthur Burton,16,"conversing about Abigail Chen and Arthur Burton discussing the integration of the 'Fibonacci Fizz' cocktail into Abigail's animation project, exploring interactive elements, local ingredients, and potential collaborations with local distilleries."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:31:20,Adam Smith,Carlos Gomez,16,"conversing about how Adam Smith and Carlos Gomez can integrate local artists and musicians into Ayesha's Valentine's Day party, focusing on engaging activities like a poetry wall, art supplies, a local artist's talk, and promoting the event on social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:31:40,Adam Smith,Carlos Gomez,16,"conversing about how Adam Smith and Carlos Gomez can integrate local artists and musicians into Ayesha's Valentine's Day party, focusing on engaging activities like a poetry wall, art supplies, a local artist's talk, and promoting the event on social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:31:50,Abigail Chen,Arthur Burton,16,"conversing about Abigail Chen and Arthur Burton discussing the integration of the 'Fibonacci Fizz' cocktail into Abigail's animation project, exploring interactive elements, local ingredients, and potential collaborations with local distilleries."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:33:20,Isabella Rodriguez,Ryan Park,16,"conversing about Ryan Park and Isabella Rodriguez discussing the details and planning for an upcoming Valentine's Day party, including incorporating local businesses and their products into the event."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:34:10,Eddy Lin,Tom Moreno,16,"conversing about Eddy Lin and Tom Moreno discussing preparations for the Valentine's Day party at The Willow Market, including cocktail ideas, music selections, decorations, and incorporating local community elements."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:36:20,Ryan Park,Sam Moore,16,"conversing about Sam Moore and Ryan Park discussing their upcoming Valentine's Day party, incorporating technology for community engagement, and planning a meeting with local artists and businesses to brainstorm ideas."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:36:50,Ryan Park,Sam Moore,16,"conversing about Sam Moore and Ryan Park discussing their upcoming Valentine's Day party, incorporating technology for community engagement, and planning a meeting with local artists and businesses to brainstorm ideas."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:37:20,Adam Smith,Carlos Gomez,16,"conversing about how Adam Smith and Carlos Gomez can integrate local artists and musicians into Ayesha's Valentine's Day party, focusing on engaging activities like a poetry wall, art supplies, a local artist's talk, and promoting the event on social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:43:50,Arthur Burton,Carmen Ortiz,16,"conversing about Carmen Ortiz and Arthur Burton discussing plans for an upcoming community day event to support local artists, businesses, and musicians, coinciding with Jennifer Moore's exhibition."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:43:50,Adam Smith,Carlos Gomez,16,"conversing about how Adam Smith and Carlos Gomez can integrate local artists and musicians into Ayesha's Valentine's Day party, focusing on engaging activities like a poetry wall, art supplies, a local artist's talk, and promoting the event on social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:44:00,Ryan Park,Sam Moore,16,"conversing about Sam Moore and Ryan Park discussing their upcoming Valentine's Day party, incorporating technology for community engagement, and planning a meeting with local artists and businesses to brainstorm ideas."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:44:20,Adam Smith,Carlos Gomez,16,"conversing about how Adam Smith and Carlos Gomez can integrate local artists and musicians into Ayesha's Valentine's Day party, focusing on engaging activities like a poetry wall, art supplies, a local artist's talk, and promoting the event on social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:44:30,Arthur Burton,Carmen Ortiz,16,"conversing about Carmen Ortiz and Arthur Burton discussing plans for an upcoming community day event to support local artists, businesses, and musicians, coinciding with Jennifer Moore's exhibition."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:45:30,Ryan Park,Sam Moore,16,"conversing about Sam Moore and Ryan Park discussing their upcoming Valentine's Day party, incorporating technology for community engagement, and planning a meeting with local artists and businesses to brainstorm ideas."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:47:10,Abigail Chen,Wolfgang Schulz,16,"conversing about Abigail Chen and Wolfgang Schulz discussing Wolfgang's upcoming pizza night, including toppings, side dishes, drinks, games, music, and decorations, while also touching on Abigail's animation project."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:47:10,Adam Smith,Carlos Gomez,16,"conversing about how Adam Smith and Carlos Gomez can integrate local artists and musicians into Ayesha's Valentine's Day party, focusing on engaging activities like a poetry wall, art supplies, a local artist's talk, and promoting the event on social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:47:20,Arthur Burton,Carmen Ortiz,16,"conversing about Carmen Ortiz and Arthur Burton discussing plans for an upcoming community day event to support local artists, businesses, and musicians, coinciding with Jennifer Moore's exhibition."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:47:30,Adam Smith,Carlos Gomez,16,"conversing about how Adam Smith and Carlos Gomez can integrate local artists and musicians into Ayesha's Valentine's Day party, focusing on engaging activities like a poetry wall, art supplies, a local artist's talk, and promoting the event on social media."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:47:30,Arthur Burton,Carmen Ortiz,16,"conversing about Carmen Ortiz and Arthur Burton discussing plans for an upcoming community day event to support local artists, businesses, and musicians, coinciding with Jennifer Moore's exhibition."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:47:40,Abigail Chen,Wolfgang Schulz,16,"conversing about Abigail Chen and Wolfgang Schulz discussing Wolfgang's upcoming pizza night, including toppings, side dishes, drinks, games, music, and decorations, while also touching on Abigail's animation project."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:50:50,Maria Lopez,Tom Moreno,11,"conversing about Maria Lopez and Tom Moreno discussing the planning and decoration ideas for the upcoming Valentine's Day party at The Willow Market, including local flavors in cocktails and incorporating quotes about love and community."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:51:20,Klaus Mueller,Sam Moore,14,conversing about Klaus Mueller and Sam Moore discussing plans for a Valentine's Day party that involves local artists and includes discussions on gentrification.
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:51:40,Eddy Lin,Ryan Park,16,"conversing about Eddy Lin and Ryan Park discussing ideas for incorporating technology and user-generated content into the Valentine's Day party, including prompts for attendees to share their stories and photos."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:51:50,Klaus Mueller,Sam Moore,14,conversing about Klaus Mueller and Sam Moore discussing plans for a Valentine's Day party that involves local artists and includes discussions on gentrification.
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:54:30,Arthur Burton,Carmen Ortiz,16,"conversing about Carmen Ortiz and Arthur Burton discussing plans for an upcoming community day event to support local artists, businesses, and musicians, coinciding with Jennifer Moore's exhibition."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:54:40,Abigail Chen,Wolfgang Schulz,16,"conversing about Abigail Chen and Wolfgang Schulz discussing Wolfgang's upcoming pizza night, including toppings, side dishes, drinks, games, music, and decorations, while also touching on Abigail's animation project."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:55:00,Abigail Chen,Wolfgang Schulz,16,"conversing about Abigail Chen and Wolfgang Schulz discussing Wolfgang's upcoming pizza night, including toppings, side dishes, drinks, games, music, and decorations, while also touching on Abigail's animation project."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:55:00,Arthur Burton,Carmen Ortiz,16,"conversing about Carmen Ortiz and Arthur Burton discussing plans for an upcoming community day event to support local artists, businesses, and musicians, coinciding with Jennifer Moore's exhibition."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:56:30,Klaus Mueller,Sam Moore,14,conversing about Klaus Mueller and Sam Moore discussing plans for a Valentine's Day party that involves local artists and includes discussions on gentrification.
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 18:57:50,Klaus Mueller,Sam Moore,14,conversing about Klaus Mueller and Sam Moore discussing plans for a Valentine's Day party that involves local artists and includes discussions on gentrification.
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:01:30,Adam Smith,Rajiv Patel,16,"conversing about Rajiv Patel and Adam Smith discussing ideas for integrating interactive elements into Rajiv's upcoming show, including a feedback wall, art creation stations, promotion strategies, and collaboration with local schools."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:03:10,Isabella Rodriguez,Maria Lopez,16,"conversing about Isabella Rodriguez and Maria Lopez discussing plans and ideas for a Valentine's Day party at the cafe, including decorations, themes, and interactive activities."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:03:20,Klaus Mueller,Sam Moore,14,conversing about Klaus Mueller and Sam Moore discussing plans for a Valentine's Day party that involves local artists and includes discussions on gentrification.
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:03:30,Klaus Mueller,Sam Moore,14,conversing about Klaus Mueller and Sam Moore discussing plans for a Valentine's Day party that involves local artists and includes discussions on gentrification.
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:04:00,Abigail Chen,Wolfgang Schulz,16,"conversing about Abigail Chen and Wolfgang Schulz discussing Wolfgang's upcoming pizza night, including toppings, side dishes, drinks, games, music, and decorations, while also touching on Abigail's animation project."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:04:20,Abigail Chen,Carmen Ortiz,16,"conversing about Abigail Chen and Carmen Ortiz discussing plans for a community day event, including featuring local artists, showcasing Abigail's animation with an interactive element, and brainstorming ways to engage the community."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:04:20,Arthur Burton,Wolfgang Schulz,16,"conversing about Arthur and Wolfgang discussing Wolfgang's upcoming pizza night plans, including toppings, drinks, sides, desserts, games, and music, as well as Arthur's Valentine's Day tasting event featuring a cocktail and poetry readings."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:04:40,Abigail Chen,Carmen Ortiz,16,"conversing about Abigail Chen and Carmen Ortiz discussing plans for a community day event, including featuring local artists, showcasing Abigail's animation with an interactive element, and brainstorming ways to engage the community."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:04:40,Arthur Burton,Wolfgang Schulz,16,"conversing about Arthur and Wolfgang discussing Wolfgang's upcoming pizza night plans, including toppings, drinks, sides, desserts, games, and music, as well as Arthur's Valentine's Day tasting event featuring a cocktail and poetry readings."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:04:50,Arthur Burton,Wolfgang Schulz,16,"conversing about Arthur and Wolfgang discussing Wolfgang's upcoming pizza night plans, including toppings, drinks, sides, desserts, games, and music, as well as Arthur's Valentine's Day tasting event featuring a cocktail and poetry readings."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:04:50,Abigail Chen,Carmen Ortiz,16,"conversing about Abigail Chen and Carmen Ortiz discussing plans for a community day event, including featuring local artists, showcasing Abigail's animation with an interactive element, and brainstorming ways to engage the community."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:07:20,Isabella Rodriguez,Maria Lopez,16,"conversing about Isabella Rodriguez and Maria Lopez discussing plans and ideas for a Valentine's Day party at the cafe, including decorations, themes, and interactive activities."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:07:50,Isabella Rodriguez,Maria Lopez,16,"conversing about Isabella Rodriguez and Maria Lopez discussing plans and ideas for a Valentine's Day party at the cafe, including decorations, themes, and interactive activities."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:07:50,Eddy Lin,Sam Moore,16,"conversing about Eddy Lin and Sam Moore discussing plans for a Valentine's Day party, including music options, quotes from Rumi and Pablo Neruda, a romantic garden theme for decorations, and creating a complementary playlist."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:08:10,Isabella Rodriguez,Maria Lopez,16,"conversing about Isabella Rodriguez and Maria Lopez discussing plans and ideas for a Valentine's Day party at the cafe, including decorations, themes, and interactive activities."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:08:20,Klaus Mueller,Ryan Park,16,"conversing about Ryan Park and Klaus Mueller discussing plans for a Valentine's Day party, focusing on incorporating local artists, interactive elements, and technology to enhance attendee engagement."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:08:20,Isabella Rodriguez,Maria Lopez,16,"conversing about Isabella Rodriguez and Maria Lopez discussing plans and ideas for a Valentine's Day party at the cafe, including decorations, themes, and interactive activities."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:08:20,Eddy Lin,Sam Moore,16,"conversing about Eddy Lin and Sam Moore discussing plans for a Valentine's Day party, including music options, quotes from Rumi and Pablo Neruda, a romantic garden theme for decorations, and creating a complementary playlist."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:08:30,Eddy Lin,Sam Moore,16,"conversing about Eddy Lin and Sam Moore discussing plans for a Valentine's Day party, including music options, quotes from Rumi and Pablo Neruda, a romantic garden theme for decorations, and creating a complementary playlist."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:10:10,Arthur Burton,Wolfgang Schulz,16,"conversing about Arthur and Wolfgang discussing Wolfgang's upcoming pizza night plans, including toppings, drinks, sides, desserts, games, and music, as well as Arthur's Valentine's Day tasting event featuring a cocktail and poetry readings."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:10:20,Abigail Chen,Carmen Ortiz,16,"conversing about Abigail Chen and Carmen Ortiz discussing plans for a community day event, including featuring local artists, showcasing Abigail's animation with an interactive element, and brainstorming ways to engage the community."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:11:10,Abigail Chen,Carmen Ortiz,16,"conversing about Abigail Chen and Carmen Ortiz discussing plans for a community day event, including featuring local artists, showcasing Abigail's animation with an interactive element, and brainstorming ways to engage the community."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:11:10,Arthur Burton,Wolfgang Schulz,16,"conversing about Arthur and Wolfgang discussing Wolfgang's upcoming pizza night plans, including toppings, drinks, sides, desserts, games, and music, as well as Arthur's Valentine's Day tasting event featuring a cocktail and poetry readings."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:11:20,Arthur Burton,Wolfgang Schulz,16,"conversing about Arthur and Wolfgang discussing Wolfgang's upcoming pizza night plans, including toppings, drinks, sides, desserts, games, and music, as well as Arthur's Valentine's Day tasting event featuring a cocktail and poetry readings."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:11:20,Abigail Chen,Carmen Ortiz,16,"conversing about Abigail Chen and Carmen Ortiz discussing plans for a community day event, including featuring local artists, showcasing Abigail's animation with an interactive element, and brainstorming ways to engage the community."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:15:20,Abigail Chen,Carmen Ortiz,16,"conversing about Abigail Chen and Carmen Ortiz discussing plans for a community day event, including featuring local artists, showcasing Abigail's animation with an interactive element, and brainstorming ways to engage the community."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:15:20,Arthur Burton,Wolfgang Schulz,16,"conversing about Arthur and Wolfgang discussing Wolfgang's upcoming pizza night plans, including toppings, drinks, sides, desserts, games, and music, as well as Arthur's Valentine's Day tasting event featuring a cocktail and poetry readings."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:15:30,Arthur Burton,Wolfgang Schulz,16,"conversing about Arthur and Wolfgang discussing Wolfgang's upcoming pizza night plans, including toppings, drinks, sides, desserts, games, and music, as well as Arthur's Valentine's Day tasting event featuring a cocktail and poetry readings."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:15:40,Abigail Chen,Carmen Ortiz,16,"conversing about Abigail Chen and Carmen Ortiz discussing plans for a community day event, including featuring local artists, showcasing Abigail's animation with an interactive element, and brainstorming ways to engage the community."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:17:10,Jane Moreno,Tom Moreno,16,"conversing about Tom and Jane Moreno discussing their plans to address concerns about the mayoral election's impact on local businesses at an upcoming town hall meeting, including organizing a gathering of shopkeepers, preparing materials, inviting diverse perspectives, and promoting community engagement events."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:19:00,Francisco Lopez,Latoya Williams,16,"conversing about Latoya Williams and Francisco Lopez discussing their web series script, incorporating local business stories, planning interviews with community-focused businesses, brainstorming questions for those interviews, sharing photography ideas, and considering the impact of local politics on their project."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:20:20,Abigail Chen,Carmen Ortiz,16,"conversing about Abigail Chen and Carmen Ortiz discussing plans for a community day event, including featuring local artists, showcasing Abigail's animation with an interactive element, and brainstorming ways to engage the community."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:20:20,Eddy Lin,Sam Moore,16,"conversing about Eddy Lin and Sam Moore discussing plans for a Valentine's Day party, including music options, quotes from Rumi and Pablo Neruda, a romantic garden theme for decorations, and creating a complementary playlist."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:20:40,Abigail Chen,Carmen Ortiz,16,"conversing about Abigail Chen and Carmen Ortiz discussing plans for a community day event, including featuring local artists, showcasing Abigail's animation with an interactive element, and brainstorming ways to engage the community."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:21:10,Eddy Lin,Sam Moore,16,"conversing about Eddy Lin and Sam Moore discussing plans for a Valentine's Day party, including music options, quotes from Rumi and Pablo Neruda, a romantic garden theme for decorations, and creating a complementary playlist."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:25:20,Maria Lopez,Sam Moore,16,"conversing about Maria Lopez and Sam Moore planning a Valentine's Day party, discussing incorporating quotes from Rumi and Pablo Neruda into decorations, interactive activities like a love note station, collaborating with local musicians, and creating a romantic garden theme with flowers and fairy lights."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:25:40,Eddy Lin,Isabella Rodriguez,16,"conversing about Isabella Rodriguez and Eddy Lin discussing the details for a Valentine's Day party, including song selections, quotes, decorations, interactive activities, and special treats to create a romantic garden theme."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:25:50,Maria Lopez,Sam Moore,16,"conversing about Maria Lopez and Sam Moore planning a Valentine's Day party, discussing incorporating quotes from Rumi and Pablo Neruda into decorations, interactive activities like a love note station, collaborating with local musicians, and creating a romantic garden theme with flowers and fairy lights."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:30:00,Arthur Burton,Ryan Park,16,"conversing about Arthur Burton and Ryan Park discussing the features of an app for a Valentine's Day event, brainstorming ideas for community engagement, promoting user-generated content, planning a kickoff event for February 17th, and coordinating logistics for their collaboration."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:30:20,Arthur Burton,Ryan Park,16,"conversing about Arthur Burton and Ryan Park discussing the features of an app for a Valentine's Day event, brainstorming ideas for community engagement, promoting user-generated content, planning a kickoff event for February 17th, and coordinating logistics for their collaboration."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:30:40,Arthur Burton,Ryan Park,16,"conversing about Arthur Burton and Ryan Park discussing the features of an app for a Valentine's Day event, brainstorming ideas for community engagement, promoting user-generated content, planning a kickoff event for February 17th, and coordinating logistics for their collaboration."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:32:30,Ayesha Khan,Wolfgang Schulz,16,"conversing about Ayesha Khan and Wolfgang Schulz discussing Wolfgang's upcoming pizza night, including toppings, games, and dessert options, while also collaborating on trivia questions related to Shakespeare's 'The Merchant of Venice' for Ayesha's thesis."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:34:10,Adam Smith,Carmen Ortiz,16,"conversing about Carmen Ortiz and Adam Smith discussing ideas for incorporating interactive elements into their community day event, including local artists, art stations, promotional strategies, and logistics for finalizing their plans."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:34:20,Arthur Burton,Ryan Park,16,"conversing about Arthur Burton and Ryan Park discussing the features of an app for a Valentine's Day event, brainstorming ideas for community engagement, promoting user-generated content, planning a kickoff event for February 17th, and coordinating logistics for their collaboration."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:34:30,Adam Smith,Carmen Ortiz,16,"conversing about Carmen Ortiz and Adam Smith discussing ideas for incorporating interactive elements into their community day event, including local artists, art stations, promotional strategies, and logistics for finalizing their plans."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:39:10,Abigail Chen,Latoya Williams,16,"conversing about Abigail Chen and Latoya Williams discussing their animation project, focusing on incorporating local coffee shop stories, interview ideas, visual representation, and highlighting Maria Lopez's initiatives."
ncn_control_n25_full,4200,2023-02-13 19:40:00,2023-02-13 19:39:20,Francisco Lopez,Hailey Johnson,16,"conversing about Francisco Lopez and Hailey Johnson discussing their collaborative projects, including a web series and a podcast focused on the creative process, community engagement, and featuring local artists."
